Date,Ticker,Open,High,Low,Close,Volume,Currency
2021-11-26,EMB.DE,104.9,105.227,104.071,104.476,7623607.4689677,
2021-11-29,EMB.DE,104.753,105.474,104.753,105.374,8681704.2500813,
2021-11-30,EMB.DE,105.384,105.858,105.207,105.354,8453513.234537,
2021-12-01,EMB.DE,105.641,105.937,105.503,105.74,11299178.048565,
2021-12-02,EMB.DE,105.74,106.421,105.74,106.371,6547933.4578303,
2021-12-03,EMB.DE,106.264,106.727,105.927,106.511,5673803.041199,
2021-12-06,EMB.DE,106.638,106.787,106.491,106.608,5181301.2913207,
2021-12-07,EMB.DE,107.063,107.271,106.787,107.171,5815960.433633,
2021-12-08,EMB.DE,107.161,107.251,106.835,107.024,5257041.184528,
2021-12-09,EMB.DE,106.954,107.241,106.915,106.954,4733012.0381445,
2021-12-10,EMB.DE,107.122,107.251,106.875,106.974,4232044.7766528,
2021-12-13,EMB.DE,106.974,107.547,106.974,107.408,4778137.1246964,
2021-12-14,EMB.DE,107.044,107.378,106.994,107.132,6944445.1381808,
2021-12-15,EMB.DE,106.885,106.954,106.214,106.797,10503844.346636,
2021-12-16,EMB.DE,107.024,107.102,106.825,106.905,4813255.1216646,
2021-12-17,EMB.DE,106.747,106.885,106.618,106.718,5296137.70861,
2021-12-20,EMB.DE,106.274,106.401,105.73,106.144,7097811.8889572,
2021-12-21,EMB.DE,106.066,106.481,105.957,106.461,5288932.1989645,
2021-12-22,EMB.DE,106.421,106.608,106.294,106.578,3028252.6715346,
2021-12-23,EMB.DE,106.648,106.806,106.451,106.737,2615902.8474777,
2021-12-27,EMB.DE,106.481,107.132,106.451,107.122,3530810.1284359,
2021-12-28,EMB.DE,107.122,107.191,107.014,107.034,2315948.4401133,
2021-12-29,EMB.DE,107.014,107.014,106.737,106.925,2979738.5443201,
2021-12-30,EMB.DE,106.984,107.528,106.925,107.418,3920844.5478666,
2021-12-31,EMB.DE,107.319,107.655,107.221,107.281,2599691.9700702,
2022-01-03,EMB.DE,106.944,106.964,106.174,106.224,7155375.9499198,
2022-01-04,EMB.DE,106.284,106.401,105.987,106.164,5131827.9825439,
2022-01-05,EMB.DE,106.174,106.174,105.147,105.147,7848886.5024722,
2022-01-06,EMB.DE,104.822,105.147,104.773,105.05,8650755.1985308,
2022-01-07,EMB.DE,104.87,104.97,104.526,104.841,6256633.9675198,
2022-01-10,EMB.DE,104.279,104.516,103.873,104.486,8062646.2414588,
2022-01-11,EMB.DE,104.397,104.703,104.1,104.703,7894554.4837625,
2022-01-12,EMB.DE,104.693,104.812,104.397,104.486,5587954.7720761,
2022-01-13,EMB.DE,104.23,104.337,103.983,104.14,7264392.4545828,
2022-01-14,EMB.DE,103.626,103.626,103.173,103.222,8488169.3658321,
2022-01-18,EMB.DE,102.609,102.669,101.969,102.265,9905911.6282407,
2022-01-19,EMB.DE,103.133,103.33,102.779,102.956,9715649.3053727,
2022-01-20,EMB.DE,103.38,103.686,103.183,103.321,8035408.3211062,
2022-01-21,EMB.DE,104.003,104.12,103.676,103.873,8910708.5948701,
2022-01-24,EMB.DE,103.41,103.439,102.759,103.173,15097122.774267,
2022-01-25,EMB.DE,103.183,103.38,102.996,103.33,6300061.4951504,
2022-01-26,EMB.DE,103.726,104.071,102.729,102.789,10364701.235437,
2022-01-27,EMB.DE,103.587,103.833,103.133,103.37,7533503.1481819,
2022-01-28,EMB.DE,103.302,103.796,103.064,103.696,7342767.8181442,
2022-01-31,EMB.DE,103.37,103.766,103.33,103.666,4889487.2664446,
2022-02-01,EMB.DE,103.568,103.568,103.055,103.568,5997497.9518784,
2022-02-02,EMB.DE,103.913,104.11,103.796,104.042,7364759.1065086,
2022-02-03,EMB.DE,103.41,103.499,103.083,103.143,6864325.6239855,
2022-02-04,EMB.DE,102.689,102.866,102.392,102.649,9998679.7795535,
2022-02-07,EMB.DE,102.412,102.669,102.295,102.532,5118865.3577977,
2022-02-08,EMB.DE,102.265,102.305,102.086,102.265,6137601.2575032,
2022-02-09,EMB.DE,102.59,102.769,102.492,102.629,5548079.3561024,
2022-02-10,EMB.DE,102.176,102.442,101.208,101.288,10029974.217496,
2022-02-11,EMB.DE,101.515,101.712,100.191,100.695,11243342.945287,
2022-02-14,EMB.DE,101.031,101.298,100.695,101.08,11343252.795857,
2022-02-15,EMB.DE,101.564,101.682,101.317,101.465,7506575.1640045,
2022-02-16,EMB.DE,101.672,101.82,101.365,101.752,5631194.9199928,
2022-02-17,EMB.DE,101.505,101.632,101.129,101.288,10556127.338257,
2022-02-18,EMB.DE,101.395,101.545,101.021,101.327,7370748.167309,
2022-02-22,EMB.DE,100.655,100.882,99.8169,100.044,16578256.100307,
2022-02-23,EMB.DE,99.7871,99.8846,98.3647,98.3647,15169090.764477,
2022-02-24,EMB.DE,95.5973,97.4376,95.2824,97.3685,22360299.792868,
2022-02-25,EMB.DE,99.1543,99.3417,98.1554,98.5424,15338586.350733,
2022-02-28,EMB.DE,96.3456,97.9491,96.3259,97.5847,12169792.816619,
2022-03-01,EMB.DE,96.6271,99.2436,95.699,96.0841,15842159.709542,
2022-03-02,EMB.DE,96.3605,97.4465,95.5212,95.8767,15668278.425119,
2022-03-03,EMB.DE,95.778,96.5876,95.1807,95.462,10125160.073549,
2022-03-04,EMB.DE,94.5637,94.5883,93.0826,93.4084,9643208.3079927,
2022-03-07,EMB.DE,93.3986,93.3986,92.4903,92.6779,6454825.997306,
2022-03-08,EMB.DE,92.8062,94.6524,92.8062,93.4875,10415317.054036,
2022-03-09,EMB.DE,94.455,95.0473,94.0501,94.3958,10353717.745614,
2022-03-10,EMB.DE,94.0501,94.6524,93.754,94.534,7419760.6232761,
2022-03-11,EMB.DE,94.5637,94.6722,93.5912,93.8033,5784810.8351456,
2022-03-14,EMB.DE,93.9317,94.1292,93.2999,93.6059,5582147.0138096,
2022-03-15,EMB.DE,93.8428,94.3069,93.754,94.1687,7724048.0599157,
2022-03-16,EMB.DE,95.077,96.1729,94.0798,96.0939,13419900.122688,
2022-03-17,EMB.DE,95.7385,97.1602,95.5212,96.7061,8907807.7543267,
2022-03-18,EMB.DE,96.1433,96.6666,96.0051,96.3111,7080028.0348165,
2022-03-21,EMB.DE,95.6891,95.8964,94.5143,94.6229,7136394.891337,
2022-03-22,EMB.DE,94.5932,94.7364,94.3563,94.455,7290223.5077866,
2022-03-23,EMB.DE,94.3069,94.8005,94.2378,94.534,6206500.2718595,
2022-03-24,EMB.DE,94.524,94.9585,94.1499,94.9092,6844103.807838,
2022-03-25,EMB.DE,94.7611,94.771,94.2132,94.6919,4281198.0206211,
2022-03-28,EMB.DE,95.0869,95.6298,94.9585,95.6102,8199830.4750006,
2022-03-29,EMB.DE,96.3703,96.8344,96.321,96.5481,9362482.0978608,
2022-03-30,EMB.DE,96.0544,96.7308,96.0544,96.6172,4813026.2145547,
2022-03-31,EMB.DE,96.6074,96.9479,96.395,96.5184,5308144.1903838,
2022-04-01,EMB.DE,95.7583,96.7554,95.5262,96.4888,8792989.568577,
2022-04-04,EMB.DE,96.4493,97.0713,96.3309,96.864,5179798.2021565,
2022-04-05,EMB.DE,96.2617,96.479,95.1658,95.3041,7845707.1245164,
2022-04-06,EMB.DE,94.5637,95.4522,94.3859,95.0178,7817816.9201868,
2022-04-07,EMB.DE,94.8005,95.0276,94.4846,94.7413,4613350.3400073,
2022-04-08,EMB.DE,94.3563,94.4056,93.8527,93.9219,5980630.7390406,
2022-04-11,EMB.DE,93.3097,93.3196,92.6976,92.8062,6462488.3083081,
2022-04-12,EMB.DE,93.4875,93.6948,93.0629,93.1518,5697668.1267021,
2022-04-13,EMB.DE,93.2801,93.7241,93.1913,93.3887,4561006.5765868,
2022-04-14,EMB.DE,93.2505,93.3492,92.4606,92.5199,6845535.9965699,
2022-04-18,EMB.DE,92.6285,92.9099,92.3619,92.4705,2571638.6947463,
2022-04-19,EMB.DE,92.1053,92.3916,91.9966,92.1053,4458714.471493,
2022-04-20,EMB.DE,92.5693,92.8161,92.3767,92.7371,3289332.3718837,
2022-04-21,EMB.DE,92.6482,92.668,91.7103,91.8979,5562871.2120012,
2022-04-22,EMB.DE,91.809,91.9867,90.2096,90.9205,8668948.249452,
2022-04-25,EMB.DE,90.9797,92.1053,90.9797,91.9867,9224672.9276516,
2022-04-26,EMB.DE,92.0559,92.0559,91.3549,91.3549,5314525.2292884,
2022-04-27,EMB.DE,91.1673,91.5228,91.0094,91.1081,5643104.1668881,
2022-04-28,EMB.DE,90.9797,91.3647,90.6144,91.2759,4353948.9541765,
2022-04-29,EMB.DE,90.4761,90.7526,89.637,89.7259,8376413.0658934,
2022-05-02,EMB.DE,89.8051,89.8416,88.804,89.2302,6977401.8226978,
2022-05-03,EMB.DE,89.7457,89.9322,89.5672,89.6068,5232077.3212907,
2022-05-04,EMB.DE,89.7259,91.2523,89.4285,91.1433,9741424.8151358,
2022-05-05,EMB.DE,90.2413,90.2413,89.1212,89.7754,9263817.5560632,
2022-05-06,EMB.DE,89.0319,89.2401,88.3778,88.5661,6840881.0659031,
2022-05-09,EMB.DE,88.0903,88.2192,87.446,87.7831,7346538.4208347,
2022-05-10,EMB.DE,88.4074,88.6454,88.1002,88.2192,6914500.9657452,
2022-05-11,EMB.DE,88.13,88.9725,87.8029,88.6058,7941025.1147239,
2022-05-12,EMB.DE,88.348,88.8139,88.2142,88.6652,5938469.8140958,
2022-05-13,EMB.DE,88.7346,89.0914,88.2935,88.5165,5195772.8057684,
2022-05-16,EMB.DE,88.467,88.685,87.9862,88.0407,4875447.4501846,
2022-05-17,EMB.DE,88.3282,88.5413,88.1182,88.3579,4404596.4668986,
2022-05-18,EMB.DE,88.1796,88.2885,87.7434,87.7929,5021511.9383426,
2022-05-19,EMB.DE,87.9318,88.5661,87.8227,88.2687,5112098.6959087,
2022-05-20,EMB.DE,88.5165,88.913,88.2411,88.8436,3869951.7934404,
2022-05-23,EMB.DE,88.8832,89.1608,88.695,88.9032,3668113.9813193,
2022-05-24,EMB.DE,88.9032,89.6961,88.8634,89.6763,4510490.5221364,
2022-05-25,EMB.DE,89.815,90.5634,89.7605,90.4693,6473480.7005016,
2022-05-26,EMB.DE,90.4296,90.9549,90.39,90.7666,4662218.7003444,
2022-05-27,EMB.DE,91.2325,91.8074,90.7468,90.9153,6091625.516604,
2022-05-31,EMB.DE,90.8162,90.8459,90.2115,90.4495,7203936.3096364,
2022-06-01,EMB.DE,90.5584,90.6378,89.5474,89.9538,6450776.5065977,
2022-06-02,EMB.DE,90.3503,90.9451,89.7655,90.826,5511470.5613773,
2022-06-03,EMB.DE,89.934,90.4197,89.8844,90.2115,5304058.8469537,
2022-06-06,EMB.DE,90.1224,90.1224,88.9824,89.0221,5653049.6975648,
2022-06-07,EMB.DE,89.1112,89.6763,89.0914,89.5474,4561014.7938496,
2022-06-08,EMB.DE,89.141,89.2599,88.6256,88.6652,5467797.3974536,
2022-06-09,EMB.DE,88.4274,88.5463,87.8425,87.9318,6693893.4789927,
2022-06-10,EMB.DE,87.3964,87.5154,86.4052,86.4548,9179921.4989626,
2022-06-13,EMB.DE,84.9183,85.1365,83.5802,84.1651,11699328.366277,
2022-06-14,EMB.DE,85.0472,85.1761,83.6893,84.1254,9212998.6998303,
2022-06-15,EMB.DE,85.295,86.772,84.2047,86.6431,10198405.10471,
2022-06-16,EMB.DE,84.5418,85.0175,84.0064,84.7201,11027403.27115,
2022-06-17,EMB.DE,85.1761,85.4586,84.502,85.1761,7749213.2647899,
2022-06-21,EMB.DE,84.9481,85.533,84.8094,84.9283,6712649.029709,
2022-06-22,EMB.DE,85.0274,85.4437,84.9977,85.0572,4458296.6018602,
2022-06-23,EMB.DE,85.4536,85.72,85.3,85.6221,6764307.2500534,
2022-06-24,EMB.DE,85.6123,86.197,85.5528,85.7312,2852111.8346917,
2022-06-27,EMB.DE,85.4437,85.5321,84.5318,84.5616,7825733.6115315,
2022-06-28,EMB.DE,84.4227,84.5888,83.7091,83.9173,5896761.8921061,
2022-06-29,EMB.DE,83.838,84.284,83.3324,84.2245,5675349.3421794,
2022-06-30,EMB.DE,83.9668,84.7201,83.5406,84.5714,5932233.0966235,
2022-07-01,EMB.DE,84.9283,85.5924,84.9233,85.3941,6149102.7900672,
2022-07-05,EMB.DE,84.4723,84.7598,84.2493,84.7201,4761864.940748,
2022-07-06,EMB.DE,84.3732,84.5814,83.9371,84.0362,5289591.9222444,
2022-07-07,EMB.DE,84.2245,84.5418,84.1651,84.284,5591550.1347838,
2022-07-08,EMB.DE,84.0858,84.0858,83.4811,83.8875,3630975.1459412,
2022-07-11,EMB.DE,83.6397,83.833,82.8048,83.1837,9472581.1309548,
2022-07-12,EMB.DE,82.6782,83.04,82.6386,82.9459,7390724.0811148,
2022-07-13,EMB.DE,81.6474,82.6782,81.5383,82.6088,11573806.104126,
2022-07-14,EMB.DE,81.6474,81.8109,81.1518,81.1616,10297256.37045,
2022-07-15,EMB.DE,81.8357,82.2272,81.6424,81.9745,6210441.9455239,
2022-07-18,EMB.DE,82.4106,82.7872,81.8737,82.0141,7895700.4615569,
2022-07-19,EMB.DE,82.2519,83.2432,82.2024,83.2135,6202753.4913253,
2022-07-20,EMB.DE,83.4513,83.9173,83.3424,83.8677,6264918.8958292,
2022-07-21,EMB.DE,83.9965,84.3931,83.9866,84.3336,7518370.9836736,
2022-07-22,EMB.DE,84.6409,85.2554,84.6409,85.2554,5073203.4507733,
2022-07-25,EMB.DE,84.8887,85.3941,84.8887,85.3149,5512471.341664,
2022-07-26,EMB.DE,84.9878,85.077,84.4079,84.5219,6928535.0933345,
2022-07-27,EMB.DE,84.6507,85.9294,84.5714,85.8006,5783091.6126242,
2022-07-28,EMB.DE,86.1673,87.0396,86.0781,86.9108,6739244.3622881,
2022-07-29,EMB.DE,86.9404,87.5699,86.9306,87.2478,6676561.4171722,
2022-08-01,EMB.DE,87.2577,87.825,87.0587,87.6458,4368063.5683889,
2022-08-02,EMB.DE,87.198,87.2876,86.372,86.372,6302874.0471908,
2022-08-03,EMB.DE,86.7004,88.1036,86.6009,88.034,4511076.3498417,
2022-08-04,EMB.DE,88.1832,88.5589,88.0539,88.223,6205590.507968,
2022-08-05,EMB.DE,87.2876,88.0439,87.1781,88.0439,5159281.2492113,
2022-08-08,EMB.DE,88.5813,89.4173,88.5714,89.3476,7158849.6164473,
2022-08-09,EMB.DE,88.7306,88.8202,87.8349,87.8548,6226159.5731737,
2022-08-10,EMB.DE,88.7704,89.7307,88.442,89.4272,8901472.4768137,
2022-08-11,EMB.DE,90.0641,90.2731,88.86,89.059,10348598.156853,
2022-08-12,EMB.DE,89.1187,89.7954,88.9993,89.7357,6963094.8176757,
2022-08-15,EMB.DE,89.3277,90.0741,89.2481,89.5665,11652049.871027,
2022-08-16,EMB.DE,88.7903,89.0667,88.4569,88.7903,9634690.8198894,
2022-08-17,EMB.DE,87.8847,88.0141,87.208,87.815,7879688.3364974,
2022-08-18,EMB.DE,87.8747,87.8847,87.4568,87.7155,4039591.5740023,
2022-08-19,EMB.DE,86.999,87.1283,86.362,86.382,6296982.6730188,
2022-08-22,EMB.DE,85.954,85.964,85.5808,85.745,5221605.4163006,
2022-08-23,EMB.DE,86.2327,87.0189,86.1033,86.6507,5351479.9208816,
2022-08-24,EMB.DE,86.8198,86.9691,86.4466,86.571,3084202.2057166,
2022-08-25,EMB.DE,86.8994,87.4866,86.4616,87.4866,3958986.36132,
2022-08-26,EMB.DE,87.3274,87.5065,86.1232,86.1232,4769231.683507,
2022-08-29,EMB.DE,85.964,85.964,85.4763,85.6057,4413432.0732271,
2022-08-30,EMB.DE,85.9441,86.0176,85.1081,85.5759,4871650.9575743,
2022-08-31,EMB.DE,85.337,85.4664,84.8494,84.8892,4082311.3218359,
2022-09-01,EMB.DE,84.093,84.4413,83.8343,84.3717,8228912.2768845,
2022-09-02,EMB.DE,84.8096,85.5161,84.2075,84.6702,7409337.0196493,
2022-09-06,EMB.DE,84.4812,84.6404,83.7746,83.894,7815989.5489292,
2022-09-07,EMB.DE,84.2025,85.1977,84.0134,85.1678,7935993.5147943,
2022-09-08,EMB.DE,84.9588,85.3868,84.7648,85.1977,5683650.729583,
2022-09-09,EMB.DE,85.3768,85.964,85.3768,85.7152,7105195.204834,
2022-09-12,EMB.DE,86.0933,86.2924,85.6505,85.6853,4500188.91352,
2022-09-13,EMB.DE,84.511,84.8756,84.302,84.3717,6814121.3281233,
2022-09-14,EMB.DE,84.2025,84.715,84.1428,84.312,5235256.1613333,
2022-09-15,EMB.DE,84.3518,84.8593,84.0831,84.2523,6551656.2377082,
2022-09-16,EMB.DE,83.5576,84.1179,83.471,83.7945,5562861.984044,
2022-09-19,EMB.DE,83.6054,84.1129,83.5706,84.0881,4856922.0197245,
2022-09-20,EMB.DE,83.3765,83.5357,83.0879,83.3168,4286875.5487785,
2022-09-21,EMB.DE,83.486,83.8293,82.7097,83.0779,7422708.4192923,
2022-09-22,EMB.DE,83.058,83.058,82.2123,82.5206,7332423.587405,
2022-09-23,EMB.DE,82.023,82.028,81.0179,81.5255,9798152.0858041,
2022-09-26,EMB.DE,80.5502,80.9084,79.4157,79.6048,11992898.473921,
2022-09-27,EMB.DE,80.0426,80.1621,78.2115,78.3309,13979227.075492,
2022-09-28,EMB.DE,78.6295,80.2616,78.4205,80.2118,10115559.792112,
2022-09-29,EMB.DE,79.356,79.5152,78.3309,79.1967,9014272.7480789,
2022-09-30,EMB.DE,79.6247,79.6645,78.8235,79.0176,11634734.476224,
2022-10-03,EMB.DE,79.356,80.5701,79.2664,79.8436,13678931.786403,
2022-10-04,EMB.DE,81.2767,81.5354,80.9482,81.3463,9889726.1268101,
2022-10-05,EMB.DE,80.4407,80.5004,79.7839,80.1919,11080364.506806,
2022-10-06,EMB.DE,80.3312,80.5601,79.7092,79.8834,8508708.8395354,
2022-10-07,EMB.DE,79.2664,79.4356,78.6195,78.8086,6066826.1880536,
2022-10-10,EMB.DE,79.0474,79.0474,78.0722,78.5797,2409388.1507186,
2022-10-11,EMB.DE,78.51,78.9778,78.1219,78.52,9723136.7954344,
2022-10-12,EMB.DE,78.52,78.53,78.0125,78.2413,6789507.7838041,
2022-10-13,EMB.DE,76.9576,78.51,76.7187,78.0025,9244932.6576492,
2022-10-14,EMB.DE,78.6792,78.6792,77.3656,77.4253,8093791.5051106,
2022-10-17,EMB.DE,78.1219,78.5648,77.7637,77.8532,7375312.14828,
2022-10-18,EMB.DE,78.2613,78.7489,77.8035,78.6792,9114464.2929052,
2022-10-19,EMB.DE,77.7139,78.0274,77.3656,77.5049,8687069.8660202,
2022-10-20,EMB.DE,76.9874,77.7139,76.4749,76.7187,6598766.1294541,
2022-10-21,EMB.DE,76.6192,77.6144,75.9773,77.5646,10841328.254902,
2022-10-24,EMB.DE,77.2661,77.8831,76.8879,77.5149,7421539.7909174,
2022-10-25,EMB.DE,77.9527,78.928,77.8632,78.8584,9337419.0929496,
2022-10-26,EMB.DE,78.8783,79.8336,78.8783,79.3759,7055529.0013205,
2022-10-27,EMB.DE,79.3659,79.9033,79.2067,79.555,6929407.5723889,
2022-10-28,EMB.DE,79.4256,79.9779,79.3858,79.754,4800631.9140206,
2022-10-31,EMB.DE,79.2763,79.2763,78.3608,78.52,27201099.562367,
2022-11-01,EMB.DE,79.7,80.08,79.26,80.03,11197860.0,
2022-11-02,EMB.DE,80.03,80.92,79.29,79.42,8725474.0,
2022-11-03,EMB.DE,78.52,79.33,78.24,79.14,9378525.0,
2022-11-04,EMB.DE,79.87,80.54,79.64,80.41,10249598.0,
2022-11-07,EMB.DE,80.66,80.66,80.1,80.38,4683174.0,
2022-11-08,EMB.DE,80.55,81.31,80.43,80.94,5413831.0,
2022-11-09,EMB.DE,80.67,81.29,79.49,79.85,11738838.0,
2022-11-10,EMB.DE,82.2299,83.575,82.09,83.52,14982492.0,
2022-11-11,EMB.DE,83.64,83.79,83.0,83.5,6558268.0,
2022-11-14,EMB.DE,82.94,83.26,82.73,82.79,9605638.0,
2022-11-15,EMB.DE,83.96,84.41,83.04,84.35,19587622.0,
2022-11-16,EMB.DE,84.27,84.49,84.05,84.35,10058467.0,
2022-11-17,EMB.DE,83.39,83.85,83.29,83.59,6657543.0,
2022-11-18,EMB.DE,83.93,84.02,83.2403,83.59,4390769.0,
2022-11-21,EMB.DE,83.93,83.99,83.425,83.6,4628328.0,
2022-11-22,EMB.DE,83.92,84.48,83.9,84.47,5782285.0,
2022-11-23,EMB.DE,84.68,85.17,84.56,85.02,2946464.0,
2022-11-25,EMB.DE,84.96,85.43,84.96,85.41,1721973.0,
2022-11-28,EMB.DE,85.41,85.63,84.98,85.07,5452434.0,
2022-11-29,EMB.DE,85.33,85.6,85.1,85.46,4721769.0,
2022-11-30,EMB.DE,85.46,86.575,85.29,86.43,5681478.0,
2022-12-01,EMB.DE,86.53,87.86,86.35,87.8,13699706.0,
2022-12-02,EMB.DE,86.51,87.44,86.31,87.43,5625467.0,
2022-12-05,EMB.DE,86.72,86.92,85.97,86.09,6934096.0,
2022-12-06,EMB.DE,85.97,86.03,85.37,85.62,6509205.0,
2022-12-07,EMB.DE,86.14,86.875,86.13,86.86,6651205.0,
2022-12-08,EMB.DE,86.86,87.175,86.54,86.7,5667657.0,
2022-12-09,EMB.DE,86.36,86.73,86.1,86.1,6389817.0,
2022-12-12,EMB.DE,86.56,86.63,86.17,86.42,5203769.0,
2022-12-13,EMB.DE,88.38,88.3894,87.09,87.25,10831847.0,
2022-12-14,EMB.DE,87.18,87.555,86.22,87.12,6368171.0,
2022-12-15,EMB.DE,86.69,86.79,86.085,86.32,6103959.0,
2022-12-16,EMB.DE,85.96,86.07,85.58,85.87,5663860.0,
2022-12-19,EMB.DE,85.7199,85.78,85.34,85.4,5357498.0,
2022-12-20,EMB.DE,84.93,85.23,84.75,84.97,5477513.0,
2022-12-21,EMB.DE,85.75,86.18,85.635,86.08,6668681.0,
2022-12-22,EMB.DE,86.04,86.04,85.41,85.64,4473672.0,
2022-12-23,EMB.DE,85.38,85.48,84.98,85.18,2268131.0,
2022-12-27,EMB.DE,85.06,85.08,84.63,84.67,2358609.0,
2022-12-28,EMB.DE,84.84,85.11,84.28,84.36,5823364.0,
2022-12-29,EMB.DE,84.96,85.125,84.62,85.01,4331977.0,
2022-12-30,EMB.DE,84.71,84.86,84.42,84.59,2465727.0,
2023-01-03,EMB.DE,85.6,85.62,84.91,84.96,6537940.0,
2023-01-04,EMB.DE,85.67,86.09,85.525,86.0,6323592.0,
2023-01-05,EMB.DE,85.17,85.38,84.875,85.22,6627525.0,
2023-01-06,EMB.DE,85.35,86.75,85.2301,86.73,8135421.0,
2023-01-09,EMB.DE,86.26,86.9199,86.15,86.56,8375355.0,
2023-01-10,EMB.DE,86.14,86.14,85.74,86.02,8733322.0,
2023-01-11,EMB.DE,87.0,87.165,86.75,87.0,21637033.0,
2023-01-12,EMB.DE,87.41,88.155,86.66,88.03,11071998.0,
2023-01-13,EMB.DE,87.66,88.21,87.62,87.82,7729693.0,
2023-01-17,EMB.DE,87.32,88.035,87.25,87.91,7286448.0,
2023-01-18,EMB.DE,89.08,89.48,88.61,88.95,13413442.0,
